player_name,team_name,player_season_minutes,season_year,season_age,season_team,season_division,season_div_level,season_minutes,current_season_minutes
Manuel Akanji,Manchester City,,2015,20,Basel,Swiss Super League,1,532,701.0
Manuel Akanji,Manchester City,,2016,21,Basel,Swiss Super League,1,1324,701.0
Manuel Akanji,Manchester City,,2017,22,Basel,Swiss Super League,1,1632,701.0
Manuel Akanji,Manchester City,,2017,22,Dortmund,Bundesliga,1,904,701.0
Manuel Akanji,Manchester City,,2018,23,Dortmund,Bundesliga,1,2205,701.0
Manuel Akanji,Manchester City,,2019,24,Dortmund,Bundesliga,1,2309,701.0
Manuel Akanji,Manchester City,,2020,25,Dortmund,Bundesliga,1,2350,701.0
Manuel Akanji,Manchester City,,2021,26,Dortmund,Bundesliga,1,2261,701.0
Manuel Akanji,Manchester City,,2022,27,Manchester City,Premier League,1,701,701.0
Nathan Aké,Manchester City,,2012,17,Chelsea,Premier League,1,92,571.0
Nathan Aké,Manchester City,,2013,18,Chelsea,Premier League,1,12,571.0
Nathan Aké,Manchester City,,2014,19,Chelsea,Premier League,1,18,571.0
Nathan Aké,Manchester City,,2014,19,Reading,Championship,2,450,571.0
Nathan Aké,Manchester City,,2015,20,Watford,Premier League,1,1875,571.0
Nathan Aké,Manchester City,,2016,21,Chelsea,Premier League,1,99,571.0
Nathan Aké,Manchester City,,2016,21,Bournemouth,Premier League,1,735,571.0
Nathan Aké,Manchester City,,2017,22,Bournemouth,Premier League,1,3353,571.0
Nathan Aké,Manchester City,,2018,23,Bournemouth,Premier League,1,3411,571.0
Nathan Aké,Manchester City,,2019,24,Bournemouth,Premier League,1,2503,571.0
Nathan Aké,Manchester City,,2020,25,Manchester City,Premier League,1,797,571.0
Nathan Aké,Manchester City,,2021,26,Manchester City,Premier League,1,923,571.0
Nathan Aké,Manchester City,,2022,27,Manchester City,Premier League,1,571,571.0
Kyle Walker,Manchester City,,2008,18,Northampton,League One,3,765,560.0
Kyle Walker,Manchester City,,2008,18,Sheffield Utd,Championship,2,180,560.0
Kyle Walker,Manchester City,,2009,19,Sheffield Utd,Championship,2,2267,560.0
Kyle Walker,Manchester City,,2009,19,Tottenham,Premier League,1,180,560.0
Kyle Walker,Manchester City,,2010,20,Aston Villa,Premier League,1,1337,560.0
Kyle Walker,Manchester City,,2010,20,QPR,Championship,2,1800,560.0
Kyle Walker,Manchester City,,2010,20,Tottenham,Premier League,1,4,560.0
Kyle Walker,Manchester City,,2011,21,Tottenham,Premier League,1,3227,560.0
Kyle Walker,Manchester City,,2012,22,Tottenham,Premier League,1,3157,560.0
Kyle Walker,Manchester City,,2013,23,Tottenham,Premier League,1,2297,560.0
Kyle Walker,Manchester City,,2014,24,Tottenham,Premier League,1,1306,560.0
Kyle Walker,Manchester City,,2015,25,Tottenham,Premier League,1,2941,560.0
Kyle Walker,Manchester City,,2016,26,Tottenham,Premier League,1,2701,560.0
Kyle Walker,Manchester City,,2017,27,Manchester City,Premier League,1,2785,560.0
Kyle Walker,Manchester City,,2018,28,Manchester City,Premier League,1,2779,560.0
Kyle Walker,Manchester City,,2019,29,Manchester City,Premier League,1,2392,560.0
Kyle Walker,Manchester City,,2020,30,Manchester City,Premier League,1,1946,560.0
Kyle Walker,Manchester City,,2021,31,Manchester City,Premier League,1,1755,560.0
Kyle Walker,Manchester City,,2022,32,Manchester City,Premier League,1,560,560.0
Jack Grealish,Manchester City,,2013,17,Notts County,League One,3,2824,547.0
Jack Grealish,Manchester City,,2013,17,Aston Villa,Premier League,1,3,547.0
Jack Grealish,Manchester City,,2014,18,Aston Villa,Premier League,1,821,547.0
Jack Grealish,Manchester City,,2015,19,Aston Villa,Premier League,1,833,547.0
Jack Grealish,Manchester City,,2016,20,Aston Villa,Championship,2,1909,547.0
Jack Grealish,Manchester City,,2017,21,Aston Villa,Championship,2,1863,547.0
Jack Grealish,Manchester City,,2018,22,Aston Villa,Championship,2,2688,547.0
Jack Grealish,Manchester City,,2019,23,Aston Villa,Premier League,1,3233,547.0
Jack Grealish,Manchester City,,2020,24,Aston Villa,Premier League,1,2185,547.0
Jack Grealish,Manchester City,,2021,25,Manchester City,Premier League,1,1914,547.0
Jack Grealish,Manchester City,,2022,26,Manchester City,Premier League,1,547,547.0
Riyad Mahrez,Manchester City,,2011,20,Le Havre,Ligue 2,2,435,372.0
Riyad Mahrez,Manchester City,,2012,21,Le Havre,Ligue 2,2,2015,372.0
Riyad Mahrez,Manchester City,,2013,22,Le Havre,Ligue 2,2,1274,372.0
Riyad Mahrez,Manchester City,,2013,22,Leicester City,Championship,2,1164,372.0
Riyad Mahrez,Manchester City,,2014,23,Leicester City,Premier League,1,2079,372.0
Riyad Mahrez,Manchester City,,2015,24,Leicester City,Premier League,1,3034,372.0
Riyad Mahrez,Manchester City,,2016,25,Leicester City,Premier League,1,2825,372.0
Riyad Mahrez,Manchester City,,2017,26,Leicester City,Premier League,1,2950,372.0
Riyad Mahrez,Manchester City,,2018,27,Manchester City,Premier League,1,1343,372.0
Riyad Mahrez,Manchester City,,2019,28,Manchester City,Premier League,1,1944,372.0
Riyad Mahrez,Manchester City,,2020,29,Manchester City,Premier League,1,1949,372.0
Riyad Mahrez,Manchester City,,2021,30,Manchester City,Premier League,1,1498,372.0
Riyad Mahrez,Manchester City,,2022,31,Manchester City,Premier League,1,372,372.0
Julián Álvarez,Manchester City,,2018,18,River Plate,Primera Div,1,311,364.0
Julián Álvarez,Manchester City,,2019,19,River Plate,Primera Div,1,390,364.0
Julián Álvarez,Manchester City,,2021,21,River Plate,Primera Div,1,1590,364.0
Julián Álvarez,Manchester City,,2022,22,River Plate,Primera Div,1,391,364.0
Julián Álvarez,Manchester City,,2022,22,Manchester City,Premier League,1,364,364.0
Aymeric Laporte,Manchester City,,2012,18,Athletic Club,La Liga,1,1203,286.0
Aymeric Laporte,Manchester City,,2013,19,Athletic Club,La Liga,1,2933,286.0
Aymeric Laporte,Manchester City,,2014,20,Athletic Club,La Liga,1,2960,286.0
Aymeric Laporte,Manchester City,,2015,21,Athletic Club,La Liga,1,2211,286.0
Aymeric Laporte,Manchester City,,2016,22,Athletic Club,La Liga,1,2864,286.0
Aymeric Laporte,Manchester City,,2017,23,Athletic Club,La Liga,1,1710,286.0
Aymeric Laporte,Manchester City,,2017,23,Manchester City,Premier League,1,806,286.0
Aymeric Laporte,Manchester City,,2018,24,Manchester City,Premier League,1,3057,286.0
Aymeric Laporte,Manchester City,,2019,25,Manchester City,Premier League,1,1097,286.0
Aymeric Laporte,Manchester City,,2020,26,Manchester City,Premier League,1,1344,286.0
Aymeric Laporte,Manchester City,,2021,27,Manchester City,Premier League,1,2828,286.0
Aymeric Laporte,Manchester City,,2022,28,Manchester City,Premier League,1,286,286.0
Sergio Gómez,Manchester City,,2017,16,Barcelona B,Segunda División,2,26,111.0
Sergio Gómez,Manchester City,,2017,16,Dortmund,Bundesliga,1,9,111.0
Sergio Gómez,Manchester City,,2018,17,Dortmund,Bundesliga,1,0,111.0
Sergio Gómez,Manchester City,,2019,18,Huesca,Segunda División,2,1871,111.0
Sergio Gómez,Manchester City,,2020,19,Huesca,La Liga,1,792,111.0
Sergio Gómez,Manchester City,,2021,20,Anderlecht,First Division A,1,2975,111.0
Sergio Gómez,Manchester City,,2022,21,Anderlecht,First Division A,1,10,111.0
Sergio Gómez,Manchester City,,2022,21,Manchester City,Premier League,1,111,111.0
Cole Palmer,Manchester City,,2019,17,Manchester City,Premier League,1,0,106.0
Cole Palmer,Manchester City,,2020,18,Manchester City,Premier League,1,0,106.0
Cole Palmer,Manchester City,,2021,19,Manchester City,Premier League,1,123,106.0
Cole Palmer,Manchester City,,2022,20,Manchester City,Premier League,1,106,106.0
Rico Lewis,Manchester City,,2022,17,Manchester City,Premier League,1,38,38.0
Kalvin Phillips,Manchester City,,2014,18,Leeds United,Championship,2,154,2.0
Kalvin Phillips,Manchester City,,2015,19,Leeds United,Championship,2,289,2.0
Kalvin Phillips,Manchester City,,2016,20,Leeds United,Championship,2,2141,2.0
Kalvin Phillips,Manchester City,,2017,21,Leeds United,Championship,2,3198,2.0
Kalvin Phillips,Manchester City,,2018,22,Leeds United,Championship,2,3497,2.0
Kalvin Phillips,Manchester City,,2019,23,Leeds United,Championship,2,3250,2.0
Kalvin Phillips,Manchester City,,2020,24,Leeds United,Premier League,1,2428,2.0
Kalvin Phillips,Manchester City,,2021,25,Leeds United,Premier League,1,1596,2.0
Kalvin Phillips,Manchester City,,2022,26,Manchester City,Premier League,1,2,2.0
Scott Carson,Manchester City,,2003,17,Leeds United,Premier League,1,182,0.0
Scott Carson,Manchester City,,2004,18,Liverpool,Premier League,1,360,0.0
Scott Carson,Manchester City,,2005,19,Sheffield Weds,Championship,2,810,0.0
Scott Carson,Manchester City,,2006,20,Charlton Ath,Premier League,1,3240,0.0
Scott Carson,Manchester City,,2007,21,Aston Villa,Premier League,1,3126,0.0
Scott Carson,Manchester City,,2008,22,West Brom,Premier League,1,3150,0.0
Scott Carson,Manchester City,,2009,23,West Brom,Championship,2,3817,0.0
Scott Carson,Manchester City,,2010,24,West Brom,Premier League,1,2880,0.0
Scott Carson,Manchester City,,2011,25,Bursaspor,Süper Lig,1,2880,0.0
Scott Carson,Manchester City,,2012,26,Bursaspor,Süper Lig,1,2565,0.0
Scott Carson,Manchester City,,2013,27,Wigan Athletic,Championship,2,1440,0.0
Scott Carson,Manchester City,,2014,28,Wigan Athletic,Championship,2,3060,0.0
Scott Carson,Manchester City,,2015,29,Derby County,Championship,2,3240,0.0
Scott Carson,Manchester City,,2016,30,Derby County,Championship,2,4140,0.0
Scott Carson,Manchester City,,2017,31,Derby County,Championship,2,4140,0.0
Scott Carson,Manchester City,,2018,32,Derby County,Championship,2,2700,0.0
Scott Carson,Manchester City,,2019,33,Manchester City,Premier League,1,0,0.0
Scott Carson,Manchester City,,2020,34,Manchester City,Premier League,1,90,0.0
Scott Carson,Manchester City,,2021,35,Manchester City,Premier League,1,0,0.0
Scott Carson,Manchester City,,2022,36,Manchester City,Premier League,1,0,0.0
Liam Delap,Manchester City,,2020,17,Manchester City,Premier League,1,40,1070.0
Liam Delap,Manchester City,,2021,18,Manchester City,Premier League,1,10,1070.0
Liam Delap,Manchester City,,2022,19,Manchester City,Premier League,1,0,1070.0
Liam Delap,Manchester City,,2022,19,Stoke City,Championship,2,1070,1070.0
Claudio Gomes,Manchester City,,2019,19,Jong PSV,Eerste Divisie,2,1777,774.0
Claudio Gomes,Manchester City,,2020,20,Manchester City,Premier League,1,0,774.0
Claudio Gomes,Manchester City,,2021,21,Barnsley,Championship,2,2528,774.0
Claudio Gomes,Manchester City,,2022,22,Manchester City,Premier League,1,0,774.0
Claudio Gomes,Manchester City,,2022,22,Palermo,Serie B,2,774,774.0
Ben Knight,Manchester City,,2021,19,Crewe Alexandra,League One,3,329,70.0
Ben Knight,Manchester City,,2022,20,Manchester City,Premier League,1,0,70.0
Luke Mbete-Tatu,Manchester City,,2020,16,Manchester City,Premier League,1,0,206.0
Luke Mbete-Tatu,Manchester City,,2021,17,Manchester City,Premier League,1,0,206.0
Luke Mbete-Tatu,Manchester City,,2022,18,Manchester City,Premier League,1,0,206.0
Luke Mbete-Tatu,Manchester City,,2022,18,Huddersfield,Championship,2,206,206.0
Stefan Ortega,Manchester City,,2011,18,Arminia,3. Liga,3,1800,0.0
Stefan Ortega,Manchester City,,2012,19,Arminia,3. Liga,3,90,0.0
Stefan Ortega,Manchester City,,2013,20,Arminia,2. Bundesliga,2,1350,0.0
Stefan Ortega,Manchester City,,2014,21,1860 Munich,2. Bundesliga,2,1755,0.0
Stefan Ortega,Manchester City,,2015,22,1860 Munich,2. Bundesliga,2,1350,0.0
Stefan Ortega,Manchester City,,2016,23,1860 Munich,2. Bundesliga,2,1890,0.0
Stefan Ortega,Manchester City,,2017,24,Arminia,2. Bundesliga,2,3060,0.0
Stefan Ortega,Manchester City,,2018,25,Arminia,2. Bundesliga,2,2790,0.0
Stefan Ortega,Manchester City,,2019,26,Arminia,2. Bundesliga,2,3060,0.0
Stefan Ortega,Manchester City,,2020,27,Arminia,Bundesliga,1,3060,0.0
Stefan Ortega,Manchester City,,2021,28,Arminia,Bundesliga,1,2970,0.0
Stefan Ortega,Manchester City,,2022,29,Manchester City,Premier League,1,0,0.0
Josh Wilson-Esbrand,Manchester City,,2021,18,Manchester City,Premier League,1,0,450.0
Josh Wilson-Esbrand,Manchester City,,2022,19,Manchester City,Premier League,1,0,450.0
David de Gea,Manchester Utd,,2009,18,Atlético Madrid,La Liga,1,1710,1260.0
David de Gea,Manchester Utd,,2010,19,Atlético Madrid,La Liga,1,3420,1260.0
David de Gea,Manchester Utd,,2011,20,Manchester Utd,Premier League,1,2610,1260.0
David de Gea,Manchester Utd,,2012,21,Manchester Utd,Premier League,1,2520,1260.0
David de Gea,Manchester Utd,,2013,22,Manchester Utd,Premier League,1,3330,1260.0
David de Gea,Manchester Utd,,2014,23,Manchester Utd,Premier League,1,3313,1260.0
David de Gea,Manchester Utd,,2015,24,Manchester Utd,Premier League,1,3060,1260.0
David de Gea,Manchester Utd,,2016,25,Manchester Utd,Premier League,1,3150,1260.0
David de Gea,Manchester Utd,,2017,26,Manchester Utd,Premier League,1,3330,1260.0
David de Gea,Manchester Utd,,2018,27,Manchester Utd,Premier League,1,3420,1260.0
David de Gea,Manchester Utd,,2019,28,Manchester Utd,Premier League,1,3420,1260.0
David de Gea,Manchester Utd,,2020,29,Manchester Utd,Premier League,1,2295,1260.0
David de Gea,Manchester Utd,,2021,30,Manchester Utd,Premier League,1,3420,1260.0
David de Gea,Manchester Utd,,2022,31,Manchester Utd,Premier League,1,1260,1260.0
Lisandro Martínez,Manchester Utd,,2016,18,Newell's OB,Primera Div,1,90,1204.0
Lisandro Martínez,Manchester Utd,,2017,19,Defensa y Just,Primera Div,1,1766,1204.0
Lisandro Martínez,Manchester Utd,,2018,20,Defensa y Just,Primera Div,1,2201,1204.0
Lisandro Martínez,Manchester Utd,,2019,21,Ajax,Eredivisie,1,2029,1204.0
Lisandro Martínez,Manchester Utd,,2020,22,Ajax,Eredivisie,1,1755,1204.0
Lisandro Martínez,Manchester Utd,,2021,23,Ajax,Eredivisie,1,1906,1204.0
Lisandro Martínez,Manchester Utd,,2022,24,Manchester Utd,Premier League,1,1204,1204.0
Bruno Fernandes,Manchester Utd,,2012,17,Novara,Serie B,2,1313,1169.0
Bruno Fernandes,Manchester Utd,,2013,18,Udinese,Serie A,1,1553,1169.0
Bruno Fernandes,Manchester Utd,,2014,19,Udinese,Serie A,1,1611,1169.0
Bruno Fernandes,Manchester Utd,,2015,20,Udinese,Serie A,1,2110,1169.0
Bruno Fernandes,Manchester Utd,,2016,21,Sampdoria,Serie A,1,1714,1169.0
Bruno Fernandes,Manchester Utd,,2017,22,Sporting CP,Primeira Liga,1,2796,1169.0
Bruno Fernandes,Manchester Utd,,2018,23,Sporting CP,Primeira Liga,1,2940,1169.0
Bruno Fernandes,Manchester Utd,,2019,24,Sporting CP,Primeira Liga,1,1529,1169.0
Bruno Fernandes,Manchester Utd,,2019,24,Manchester Utd,Premier League,1,1186,1169.0
Bruno Fernandes,Manchester Utd,,2020,25,Manchester Utd,Premier League,1,3099,1169.0
Bruno Fernandes,Manchester Utd,,2021,26,Manchester Utd,Premier League,1,3111,1169.0
Bruno Fernandes,Manchester Utd,,2022,27,Manchester Utd,Premier League,1,1169,1169.0
Diogo Dalot,Manchester Utd,,2017,18,Porto,Primeira Liga,1,412,1165.0
Diogo Dalot,Manchester Utd,,2018,19,Manchester Utd,Premier League,1,1013,1165.0
Diogo Dalot,Manchester Utd,,2019,20,Manchester Utd,Premier League,1,67,1165.0
Diogo Dalot,Manchester Utd,,2020,21,Milan,Serie A,1,1090,1165.0
Diogo Dalot,Manchester Utd,,2021,22,Manchester Utd,Premier League,1,1801,1165.0
Diogo Dalot,Manchester Utd,,2022,23,Manchester Utd,Premier League,1,1165,1165.0
Marcus Rashford,Manchester Utd,,2015,17,Manchester Utd,Premier League,1,855,1126.0
Marcus Rashford,Manchester Utd,,2016,18,Manchester Utd,Premier League,1,1710,1126.0
Marcus Rashford,Manchester Utd,,2017,19,Manchester Utd,Premier League,1,1813,1126.0
Marcus Rashford,Manchester Utd,,2018,20,Manchester Utd,Premier League,1,2334,1126.0
Marcus Rashford,Manchester Utd,,2019,21,Manchester Utd,Premier League,1,2643,1126.0
Marcus Rashford,Manchester Utd,,2020,22,Manchester Utd,Premier League,1,2920,1126.0
Marcus Rashford,Manchester Utd,,2021,23,Manchester Utd,Premier League,1,1235,1126.0
Marcus Rashford,Manchester Utd,,2022,24,Manchester Utd,Premier League,1,1126,1126.0
Christian Eriksen,Manchester Utd,,2009,17,Ajax,Eredivisie,1,611,1043.0
Christian Eriksen,Manchester Utd,,2010,18,Ajax,Eredivisie,1,1970,1043.0
Christian Eriksen,Manchester Utd,,2011,19,Ajax,Eredivisie,1,2829,1043.0
Christian Eriksen,Manchester Utd,,2012,20,Ajax,Eredivisie,1,2887,1043.0
Christian Eriksen,Manchester Utd,,2013,21,Ajax,Eredivisie,1,360,1043.0
Christian Eriksen,Manchester Utd,,2013,21,Tottenham,Premier League,1,1976,1043.0
Christian Eriksen,Manchester Utd,,2014,22,Tottenham,Premier League,1,3131,1043.0
Christian Eriksen,Manchester Utd,,2015,23,Tottenham,Premier League,1,2933,1043.0
Christian Eriksen,Manchester Utd,,2016,24,Tottenham,Premier League,1,3157,1043.0
Christian Eriksen,Manchester Utd,,2017,25,Tottenham,Premier League,1,3218,1043.0
Christian Eriksen,Manchester Utd,,2018,26,Tottenham,Premier League,1,2774,1043.0
Christian Eriksen,Manchester Utd,,2019,27,Tottenham,Premier League,1,1097,1043.0
Christian Eriksen,Manchester Utd,,2019,27,Inter,Serie A,1,703,1043.0
Christian Eriksen,Manchester Utd,,2020,28,Inter,Serie A,1,1385,1043.0
Christian Eriksen,Manchester Utd,,2021,29,Brentford,Premier League,1,939,1043.0
Christian Eriksen,Manchester Utd,,2022,30,Manchester Utd,Premier League,1,1043,1043.0
Jadon Sancho,Manchester Utd,,2017,17,Dortmund,Bundesliga,1,690,714.0
Jadon Sancho,Manchester Utd,,2018,18,Dortmund,Bundesliga,1,2461,714.0
Jadon Sancho,Manchester Utd,,2019,19,Dortmund,Bundesliga,1,2287,714.0
Jadon Sancho,Manchester Utd,,2020,20,Dortmund,Bundesliga,1,2062,714.0
Jadon Sancho,Manchester Utd,,2021,21,Manchester Utd,Premier League,1,1900,714.0
Jadon Sancho,Manchester Utd,,2022,22,Manchester Utd,Premier League,1,714,714.0
Luke Shaw,Manchester Utd,,2012,17,Southampton,Premier League,1,1948,783.0
Luke Shaw,Manchester Utd,,2013,18,Southampton,Premier League,1,2986,783.0
Luke Shaw,Manchester Utd,,2014,19,Manchester Utd,Premier League,1,1121,783.0
Luke Shaw,Manchester Utd,,2015,20,Manchester Utd,Premier League,1,450,783.0
Luke Shaw,Manchester Utd,,2016,21,Manchester Utd,Premier League,1,688,783.0
Luke Shaw,Manchester Utd,,2017,22,Manchester Utd,Premier League,1,790,783.0
Luke Shaw,Manchester Utd,,2018,23,Manchester Utd,Premier League,1,2591,783.0
Luke Shaw,Manchester Utd,,2019,24,Manchester Utd,Premier League,1,1733,783.0
Luke Shaw,Manchester Utd,,2020,25,Manchester Utd,Premier League,1,2654,783.0
Luke Shaw,Manchester Utd,,2021,26,Manchester Utd,Premier League,1,1601,783.0
Luke Shaw,Manchester Utd,,2022,27,Manchester Utd,Premier League,1,783,783.0
Raphaël Varane,Manchester Utd,,2010,17,Lens,Ligue 1,1,1976,684.0
Raphaël Varane,Manchester Utd,,2011,18,Real Madrid,La Liga,1,682,684.0
Raphaël Varane,Manchester Utd,,2012,19,Real Madrid,La Liga,1,1125,684.0
Raphaël Varane,Manchester Utd,,2013,20,Real Madrid,La Liga,1,1084,684.0
Raphaël Varane,Manchester Utd,,2014,21,Real Madrid,La Liga,1,2040,684.0
Raphaël Varane,Manchester Utd,,2015,22,Real Madrid,La Liga,1,2182,684.0
Raphaël Varane,Manchester Utd,,2016,23,Real Madrid,La Liga,1,1924,684.0
Raphaël Varane,Manchester Utd,,2017,24,Real Madrid,La Liga,1,2322,684.0
Raphaël Varane,Manchester Utd,,2018,25,Real Madrid,La Liga,1,2754,684.0
Raphaël Varane,Manchester Utd,,2019,26,Real Madrid,La Liga,1,2822,684.0
Raphaël Varane,Manchester Utd,,2020,27,Real Madrid,La Liga,1,2715,684.0
Raphaël Varane,Manchester Utd,,2021,28,Manchester Utd,Premier League,1,1831,684.0
Raphaël Varane,Manchester Utd,,2022,29,Manchester Utd,Premier League,1,684,684.0
Casemiro,Manchester Utd,,2012,20,Real Madrid B,Segunda División,2,1201,712.0
Casemiro,Manchester Utd,,2012,20,Real Madrid,La Liga,1,90,712.0
Casemiro,Manchester Utd,,2013,21,Real Madrid,La Liga,1,290,712.0
Casemiro,Manchester Utd,,2014,22,Porto,Primeira Liga,1,2151,712.0
Casemiro,Manchester Utd,,2015,23,Real Madrid,La Liga,1,1529,712.0
Casemiro,Manchester Utd,,2016,24,Real Madrid,La Liga,1,1706,712.0
Casemiro,Manchester Utd,,2017,25,Real Madrid,La Liga,1,2595,712.0
Casemiro,Manchester Utd,,2018,26,Real Madrid,La Liga,1,2312,712.0
Casemiro,Manchester Utd,,2019,27,Real Madrid,La Liga,1,3088,712.0
Casemiro,Manchester Utd,,2020,28,Real Madrid,La Liga,1,2901,712.0
Casemiro,Manchester Utd,,2021,29,Real Madrid,La Liga,1,2569,712.0
Casemiro,Manchester Utd,,2022,30,Real Madrid,La Liga,1,8,712.0
Casemiro,Manchester Utd,,2022,30,Manchester Utd,Premier League,1,712,712.0
Scott McTominay,Manchester Utd,,2016,19,Manchester Utd,Premier League,1,97,640.0
Scott McTominay,Manchester Utd,,2017,20,Manchester Utd,Premier League,1,634,640.0
Scott McTominay,Manchester Utd,,2018,21,Manchester Utd,Premier League,1,867,640.0
Scott McTominay,Manchester Utd,,2019,22,Manchester Utd,Premier League,1,1772,640.0
Scott McTominay,Manchester Utd,,2020,23,Manchester Utd,Premier League,1,2129,640.0
Scott McTominay,Manchester Utd,,2021,24,Manchester Utd,Premier League,1,2387,640.0
Scott McTominay,Manchester Utd,,2022,25,Manchester Utd,Premier League,1,640,640.0
Tyrell Malacia,Manchester Utd,,2017,17,Feyenoord,Eredivisie,1,792,567.0
Tyrell Malacia,Manchester Utd,,2018,18,Feyenoord,Eredivisie,1,1506,567.0
Tyrell Malacia,Manchester Utd,,2019,19,Feyenoord,Eredivisie,1,1080,567.0
